Disease ID,Disease Name,Gene ID,No_side,No_gene
C0038325,stevens-johnson syndrome,3440,2717.0,2473.0
C0038325,stevens-johnson syndrome,3458,2717.0,2490.0
C0038325,stevens-johnson syndrome,4282,2717.0,3100.0
C0038325,stevens-johnson syndrome,4734,2717.0,3387.0
C0038325,stevens-johnson syndrome,4843,2717.0,3463.0
C0038325,stevens-johnson syndrome,4924,2717.0,3532.0
C0038325,stevens-johnson syndrome,5371,2717.0,3886.0
C0038325,stevens-johnson syndrome,5705,2717.0,4139.0
C0038325,stevens-johnson syndrome,5733,2717.0,4165.0
C0038325,stevens-johnson syndrome,5740,2717.0,4170.0
C0038325,stevens-johnson syndrome,5925,2717.0,4307.0
C0038325,stevens-johnson syndrome,7415,2717.0,5473.0
C0038325,stevens-johnson syndrome,79139,2717.0,8687.0
C0038325,stevens-johnson syndrome,8451,2717.0,6043.0
C0038325,stevens-johnson syndrome,8454,2717.0,6046.0
C0038325,stevens-johnson syndrome,857,2717.0,656.0
C0038325,stevens-johnson syndrome,9844,2717.0,7198.0
C0038325,stevens-johnson syndrome,9978,2717.0,7313.0
C0024121,lung neoplasms,100,2937.0,65.0
C0024121,lung neoplasms,100271687,2937.0,1210.0
C0024121,lung neoplasms,100271693,2937.0,1215.0
C0024121,lung neoplasms,10063,2937.0,7382.0
C0024121,lung neoplasms,1012,2937.0,785.0
C0024121,lung neoplasms,10253,2937.0,7554.0
C0024121,lung neoplasms,1026,2937.0,798.0
C0024121,lung neoplasms,10266,2937.0,7563.0
C0024121,lung neoplasms,1027,2937.0,799.0
C0024121,lung neoplasms,1028,2937.0,800.0
C0024121,lung neoplasms,1029,2937.0,801.0
C0024121,lung neoplasms,1066,2937.0,829.0
C0024121,lung neoplasms,10919,2937.0,8081.0
C0024121,lung neoplasms,11009,2937.0,8160.0
C0024121,lung neoplasms,11186,2937.0,8311.0
C0024121,lung neoplasms,11200,2937.0,8323.0
C0024121,lung neoplasms,1136,2937.0,876.0
C0024121,lung neoplasms,1138,2937.0,878.0
C0024121,lung neoplasms,1139,2937.0,879.0
C0024121,lung neoplasms,1143,2937.0,883.0
C0024121,lung neoplasms,116285,2937.0,14175.0
C0024121,lung neoplasms,1291,2937.0,975.0
C0024121,lung neoplasms,1326,2937.0,1001.0
C0024121,lung neoplasms,1401,2937.0,1055.0
C0024121,lung neoplasms,1432,2937.0,1076.0
C0024121,lung neoplasms,1490,2937.0,1123.0
C0024121,lung neoplasms,1499,2937.0,1129.0
C0024121,lung neoplasms,153090,2937.0,10807.0
C0024121,lung neoplasms,1544,2937.0,1161.0
C0024121,lung neoplasms,1545,2937.0,1162.0
C0024121,lung neoplasms,1548,2937.0,1163.0
C0024121,lung neoplasms,1571,2937.0,1174.0
C0024121,lung neoplasms,1591,2937.0,1190.0
C0024121,lung neoplasms,1612,2937.0,1208.0
C0024121,lung neoplasms,1636,2937.0,1230.0
C0024121,lung neoplasms,1776,2937.0,1318.0
C0024121,lung neoplasms,1788,2937.0,1328.0
C0024121,lung neoplasms,1796,2937.0,1335.0
C0024121,lung neoplasms,1806,2937.0,1344.0
C0024121,lung neoplasms,182,2937.0,131.0
C0024121,lung neoplasms,1938,2937.0,1429.0
C0024121,lung neoplasms,1956,2937.0,1445.0
C0024121,lung neoplasms,2,2937.0,1.0
C0024121,lung neoplasms,2018,2937.0,1492.0
C0024121,lung neoplasms,2052,2937.0,1522.0
C0024121,lung neoplasms,2064,2937.0,1532.0
C0024121,lung neoplasms,2065,2937.0,1533.0
C0024121,lung neoplasms,207,2937.0,146.0
C0024121,lung neoplasms,2074,2937.0,1542.0
C0024121,lung neoplasms,2099,2937.0,1550.0
C0024121,lung neoplasms,2202,2937.0,1629.0
C0024121,lung neoplasms,2254,2937.0,1668.0
C0024121,lung neoplasms,2260,2937.0,1674.0
C0024121,lung neoplasms,2263,2937.0,1677.0
C0024121,lung neoplasms,2272,2937.0,1683.0
C0024121,lung neoplasms,2305,2937.0,1706.0
C0024121,lung neoplasms,23462,2937.0,11512.0
C0024121,lung neoplasms,2353,2937.0,1741.0
C0024121,lung neoplasms,2520,2937.0,1771.0
C0024121,lung neoplasms,253650,2937.0,16316.0
C0024121,lung neoplasms,2627,2937.0,1849.0
C0024121,lung neoplasms,2638,2937.0,1860.0
C0024121,lung neoplasms,2697,2937.0,1907.0
C0024121,lung neoplasms,2705,2937.0,1912.0
C0024121,lung neoplasms,28234,2937.0,12991.0
C0024121,lung neoplasms,2876,2937.0,2038.0
C0024121,lung neoplasms,2878,2937.0,2040.0
C0024121,lung neoplasms,2886,2937.0,2045.0
C0024121,lung neoplasms,29108,2937.0,13131.0
C0024121,lung neoplasms,2944,2937.0,2095.0
C0024121,lung neoplasms,2950,2937.0,2100.0
C0024121,lung neoplasms,2952,2937.0,2101.0
C0024121,lung neoplasms,3162,2937.0,2274.0
C0024121,lung neoplasms,324,2937.0,234.0
C0024121,lung neoplasms,3265,2937.0,2357.0
C0024121,lung neoplasms,3280,2937.0,2368.0
C0024121,lung neoplasms,332,2937.0,242.0
C0024121,lung neoplasms,335,2937.0,245.0
C0024121,lung neoplasms,3399,2937.0,2449.0
C0024121,lung neoplasms,345,2937.0,255.0
C0024121,lung neoplasms,3458,2937.0,2490.0
C0024121,lung neoplasms,3476,2937.0,2497.0
C0024121,lung neoplasms,348,2937.0,258.0
C0024121,lung neoplasms,355,2937.0,263.0
C0024121,lung neoplasms,3553,2937.0,2534.0
C0024121,lung neoplasms,3558,2937.0,2539.0
C0024121,lung neoplasms,3569,2937.0,2550.0
C0024121,lung neoplasms,3586,2937.0,2563.0
C0024121,lung neoplasms,3659,2937.0,2621.0
C0024121,lung neoplasms,3725,2937.0,2678.0
C0024121,lung neoplasms,3726,2937.0,2679.0
C0024121,lung neoplasms,3845,2937.0,2782.0
C0024121,lung neoplasms,407035,2937.0,8789.0
C0024121,lung neoplasms,407041,2937.0,8791.0
C0024121,lung neoplasms,4170,2937.0,3026.0
C0024121,lung neoplasms,4233,2937.0,3071.0
C0024121,lung neoplasms,4312,2937.0,3127.0
C0024121,lung neoplasms,4319,2937.0,3133.0
C0024121,lung neoplasms,4353,2937.0,3160.0
C0024121,lung neoplasms,4354,2937.0,3161.0
C0024121,lung neoplasms,450093,2937.0,16203.0
C0024121,lung neoplasms,4524,2937.0,3215.0
C0024121,lung neoplasms,4609,2937.0,3274.0
C0024121,lung neoplasms,475,2937.0,366.0
C0024121,lung neoplasms,4800,2937.0,3430.0
C0024121,lung neoplasms,4843,2937.0,3463.0
C0024121,lung neoplasms,4853,2937.0,3470.0
C0024121,lung neoplasms,4854,2937.0,3471.0
C0024121,lung neoplasms,4878,2937.0,3494.0
C0024121,lung neoplasms,4968,2937.0,3557.0
C0024121,lung neoplasms,5002,2937.0,3582.0
C0024121,lung neoplasms,5071,2937.0,3635.0
C0024121,lung neoplasms,5111,2937.0,3666.0
C0024121,lung neoplasms,5265,2937.0,3790.0
C0024121,lung neoplasms,5290,2937.0,3811.0
C0024121,lung neoplasms,541471,2937.0,9675.0
C0024121,lung neoplasms,5444,2937.0,3929.0
C0024121,lung neoplasms,5519,2937.0,3984.0
C0024121,lung neoplasms,55259,2937.0,15555.0
C0024121,lung neoplasms,55840,2937.0,15940.0
C0024121,lung neoplasms,5594,2937.0,4051.0
C0024121,lung neoplasms,5595,2937.0,4052.0
C0024121,lung neoplasms,5609,2937.0,4066.0
C0024121,lung neoplasms,563,2937.0,430.0
C0024121,lung neoplasms,5728,2937.0,4160.0
C0024121,lung neoplasms,5740,2937.0,4170.0
C0024121,lung neoplasms,5743,2937.0,4173.0
C0024121,lung neoplasms,5757,2937.0,4181.0
C0024121,lung neoplasms,5894,2937.0,4278.0
C0024121,lung neoplasms,5915,2937.0,4297.0
C0024121,lung neoplasms,595,2937.0,453.0
C0024121,lung neoplasms,598,2937.0,456.0
C0024121,lung neoplasms,60,2937.0,48.0
C0024121,lung neoplasms,6091,2937.0,4407.0
C0024121,lung neoplasms,634,2937.0,476.0
C0024121,lung neoplasms,6362,2937.0,4615.0
C0024121,lung neoplasms,6414,2937.0,4653.0
C0024121,lung neoplasms,6439,2937.0,4674.0
C0024121,lung neoplasms,6441,2937.0,4676.0
C0024121,lung neoplasms,6599,2937.0,4821.0
C0024121,lung neoplasms,6657,2937.0,4878.0
C0024121,lung neoplasms,6696,2937.0,4910.0
C0024121,lung neoplasms,673,2937.0,513.0
C0024121,lung neoplasms,675,2937.0,514.0
C0024121,lung neoplasms,6776,2937.0,4982.0
C0024121,lung neoplasms,6794,2937.0,4998.0
C0024121,lung neoplasms,7011,2937.0,5162.0
C0024121,lung neoplasms,7015,2937.0,5166.0
C0024121,lung neoplasms,7037,2937.0,5186.0
C0024121,lung neoplasms,7040,2937.0,5189.0
C0024121,lung neoplasms,7048,2937.0,5197.0
C0024121,lung neoplasms,7099,2937.0,5244.0
C0024121,lung neoplasms,7124,2937.0,5263.0
C0024121,lung neoplasms,7157,2937.0,5288.0
C0024121,lung neoplasms,7253,2937.0,5344.0
C0024121,lung neoplasms,7276,2937.0,5362.0
C0024121,lung neoplasms,7298,2937.0,5381.0
C0024121,lung neoplasms,7306,2937.0,5387.0
C0024121,lung neoplasms,7367,2937.0,5435.0
C0024121,lung neoplasms,7428,2937.0,5482.0
C0024121,lung neoplasms,7474,2937.0,5518.0
C0024121,lung neoplasms,7490,2937.0,5532.0
C0024121,lung neoplasms,7508,2937.0,5545.0
C0024121,lung neoplasms,780,2937.0,596.0
C0024121,lung neoplasms,79930,2937.0,9094.0
C0024121,lung neoplasms,81037,2937.0,9427.0
C0024121,lung neoplasms,841,2937.0,648.0
C0024121,lung neoplasms,84864,2937.0,10333.0
C0024121,lung neoplasms,8517,2937.0,6101.0
C0024121,lung neoplasms,8626,2937.0,6186.0
C0024121,lung neoplasms,864,2937.0,663.0
C0024121,lung neoplasms,8678,2937.0,6235.0
C0024121,lung neoplasms,8991,2937.0,6477.0
C0024121,lung neoplasms,900,2937.0,688.0
C0024121,lung neoplasms,9046,2937.0,6513.0
C0024121,lung neoplasms,9547,2937.0,6928.0
C0024121,lung neoplasms,9588,2937.0,6963.0
C0024121,lung neoplasms,9940,2937.0,7280.0
C0027796,neuralgia,2674,8046.0,1889.0
C0027796,neuralgia,2915,8046.0,2073.0
C0027796,neuralgia,4914,8046.0,3523.0
C0027796,neuralgia,4988,8046.0,3570.0
C0027796,neuralgia,51083,8046.0,14296.0
C0027796,neuralgia,6335,8046.0,4590.0
C0027796,neuralgia,6336,8046.0,4591.0
C0027796,neuralgia,6863,8046.0,5050.0
C0027796,neuralgia,7124,8046.0,5263.0
C0027796,neuralgia,781,8046.0,597.0
C0027796,neuralgia,7852,8046.0,5746.0
C0080178,spina bifida,1072,4397.0,834.0
C0080178,spina bifida,1119,4397.0,862.0
C0080178,spina bifida,2263,4397.0,1677.0
C0080178,spina bifida,25828,4397.0,12138.0
C0080178,spina bifida,5077,4397.0,3640.0
C0080178,spina bifida,5110,4397.0,3665.0
C0080178,spina bifida,5130,4397.0,3678.0
C0080178,spina bifida,5156,4397.0,3703.0
C0080178,spina bifida,5444,4397.0,3929.0
C0080178,spina bifida,57216,4397.0,16432.0
C0080178,spina bifida,6347,4397.0,4602.0
C0007194,hypertrophic cardiomyopathy,11186,5191.0,8311.0
C0007194,hypertrophic cardiomyopathy,23493,5191.0,11538.0
C0007194,hypertrophic cardiomyopathy,2548,5191.0,1792.0
C0007194,hypertrophic cardiomyopathy,3315,5191.0,2398.0
C0007194,hypertrophic cardiomyopathy,3329,5191.0,2407.0
C0007194,hypertrophic cardiomyopathy,3630,5191.0,2601.0
C0007194,hypertrophic cardiomyopathy,4607,5191.0,3272.0
C0007194,hypertrophic cardiomyopathy,4609,5191.0,3274.0
C0007194,hypertrophic cardiomyopathy,4624,5191.0,3287.0
C0007194,hypertrophic cardiomyopathy,4633,5191.0,3294.0
C0007194,hypertrophic cardiomyopathy,4635,5191.0,3296.0
C0007194,hypertrophic cardiomyopathy,4719,5191.0,3376.0
C0007194,hypertrophic cardiomyopathy,4830,5191.0,3452.0
C0007194,hypertrophic cardiomyopathy,5443,5191.0,3928.0
C0007194,hypertrophic cardiomyopathy,58498,5191.0,16854.0
C0007194,hypertrophic cardiomyopathy,5894,5191.0,4278.0
C0007194,hypertrophic cardiomyopathy,6548,5191.0,4776.0
C0007194,hypertrophic cardiomyopathy,6902,5191.0,5088.0
C0007194,hypertrophic cardiomyopathy,7139,5191.0,5277.0
C0007194,hypertrophic cardiomyopathy,7157,5191.0,5288.0
C0007194,hypertrophic cardiomyopathy,9997,5191.0,7327.0
C0032285,pneumonia,10803,4035.0,7993.0
C0032285,pneumonia,1230,4035.0,933.0
C0032285,pneumonia,1235,4035.0,938.0
C0032285,pneumonia,142,4035.0,101.0
C0032285,pneumonia,1437,4035.0,1080.0
C0032285,pneumonia,196,4035.0,139.0
C0032285,pneumonia,23,4035.0,15.0
C0032285,pneumonia,23411,4035.0,11469.0
C0032285,pneumonia,2833,4035.0,2003.0
C0032285,pneumonia,2919,4035.0,2077.0
C0032285,pneumonia,3162,4035.0,2274.0
C0032285,pneumonia,3458,4035.0,2490.0
C0032285,pneumonia,3553,4035.0,2534.0
C0032285,pneumonia,3554,4035.0,2535.0
C0032285,pneumonia,3560,4035.0,2541.0
C0032285,pneumonia,3565,4035.0,2546.0
C0032285,pneumonia,3568,4035.0,2549.0
C0032285,pneumonia,3569,4035.0,2550.0
C0032285,pneumonia,3572,4035.0,2553.0
C0032285,pneumonia,3596,4035.0,2572.0
C0032285,pneumonia,3605,4035.0,2580.0
C0032285,pneumonia,3606,4035.0,2581.0
C0032285,pneumonia,3689,4035.0,2647.0
C0032285,pneumonia,4283,4035.0,3101.0
C0032285,pneumonia,4638,4035.0,3299.0
C0032285,pneumonia,5196,4035.0,3738.0
C0032285,pneumonia,5443,4035.0,3928.0
C0032285,pneumonia,6347,4035.0,4602.0
C0032285,pneumonia,6351,4035.0,4605.0
C0032285,pneumonia,6354,4035.0,4607.0
C0032285,pneumonia,6355,4035.0,4608.0
C0032285,pneumonia,6356,4035.0,4609.0
C0032285,pneumonia,6361,4035.0,4614.0
C0032285,pneumonia,6363,4035.0,4616.0
C0032285,pneumonia,6364,4035.0,4617.0
C0032285,pneumonia,6369,4035.0,4622.0
C0032285,pneumonia,6374,4035.0,4626.0
C0032285,pneumonia,6376,4035.0,4628.0
C0032285,pneumonia,6696,4035.0,4910.0
C0032285,pneumonia,7040,4035.0,5189.0
C0032285,pneumonia,7124,4035.0,5263.0
C0032285,pneumonia,7132,4035.0,5270.0
C0032285,pneumonia,7133,4035.0,5271.0
C0032285,pneumonia,729230,4035.0,5950.0
C0032285,pneumonia,7850,4035.0,5744.0
C0032285,pneumonia,834,4035.0,641.0
C0032285,pneumonia,959,4035.0,739.0
C0020619,hypogonadism,1082,193.0,840.0
C0020619,hypogonadism,1586,193.0,1186.0
C0020619,hypogonadism,1588,193.0,1187.0
C0020619,hypogonadism,2488,193.0,1760.0
C0020619,hypogonadism,2796,193.0,1971.0
C0020619,hypogonadism,2798,193.0,1973.0
C0020619,hypogonadism,3952,193.0,2854.0
C0020619,hypogonadism,3953,193.0,2855.0
C0020619,hypogonadism,3972,193.0,2867.0
C0020619,hypogonadism,5424,193.0,3909.0
C0020619,hypogonadism,55315,193.0,15599.0
C0020619,hypogonadism,5617,193.0,4072.0
C0020619,hypogonadism,6866,193.0,5052.0
C0020619,hypogonadism,6870,193.0,5056.0
C1261473,sarcoma,1437,3462.0,1080.0
C1261473,sarcoma,23532,3462.0,11584.0
C1261473,sarcoma,2950,3462.0,2100.0
C1261473,sarcoma,3458,3462.0,2490.0
C1261473,sarcoma,4170,3462.0,3026.0
C1261473,sarcoma,4763,3462.0,3406.0
C1261473,sarcoma,5077,3462.0,3640.0
C1261473,sarcoma,5290,3462.0,3811.0
C1261473,sarcoma,55534,3462.0,15694.0
C1261473,sarcoma,6597,3462.0,4819.0
C1261473,sarcoma,6657,3462.0,4878.0
C1261473,sarcoma,7124,3462.0,5263.0
C1261473,sarcoma,7157,3462.0,5288.0
C1527249,colorectal cancer,100131315,9215.0,16771.0
C1527249,colorectal cancer,100996485,9215.0,3979.0
C1527249,colorectal cancer,101805488,9215.0,12973.0
C1527249,colorectal cancer,101927324,9215.0,10120.0
C1527249,colorectal cancer,10714,9215.0,7924.0
C1527249,colorectal cancer,120376,9215.0,15208.0
C1527249,colorectal cancer,143187,9215.0,8490.0
C1527249,colorectal cancer,1499,9215.0,1129.0
C1527249,colorectal cancer,171472,9215.0,13637.0
C1527249,colorectal cancer,259217,9215.0,17472.0
C1527249,colorectal cancer,2625,9215.0,1847.0
C1527249,colorectal cancer,26585,9215.0,12570.0
C1527249,colorectal cancer,283050,9215.0,10640.0
C1527249,colorectal cancer,3911,9215.0,2826.0
C1527249,colorectal cancer,3915,9215.0,2830.0
C1527249,colorectal cancer,399948,9215.0,4951.0
C1527249,colorectal cancer,4092,9215.0,2959.0
C1527249,colorectal cancer,4512,9215.0,3206.0
C1527249,colorectal cancer,51474,9215.0,14587.0
C1527249,colorectal cancer,5157,9215.0,3704.0
C1527249,colorectal cancer,5290,9215.0,3811.0
C1527249,colorectal cancer,55289,9215.0,15580.0
C1527249,colorectal cancer,55892,9215.0,15974.0
C1527249,colorectal cancer,64359,9215.0,17817.0
C1527249,colorectal cancer,6581,9215.0,4806.0
C1527249,colorectal cancer,673,9215.0,513.0
C1527249,colorectal cancer,6926,9215.0,5111.0
C1527249,colorectal cancer,6934,9215.0,5116.0
C1527249,colorectal cancer,7040,9215.0,5189.0
C1527249,colorectal cancer,745,9215.0,566.0
C1527249,colorectal cancer,80114,9215.0,9185.0
C1527249,colorectal cancer,80776,9215.0,9369.0
C1527249,colorectal cancer,81928,9215.0,9603.0
C1527249,colorectal cancer,85415,9215.0,10512.0
C1527249,colorectal cancer,894,9215.0,684.0
C1527249,colorectal cancer,999,9215.0,773.0
C0004153,atherosclerosis,10152,482.0,7462.0
C0004153,atherosclerosis,1269,482.0,958.0
C0004153,atherosclerosis,1401,482.0,1055.0
C0004153,atherosclerosis,142,482.0,101.0
C0004153,atherosclerosis,1535,482.0,1154.0
C0004153,atherosclerosis,1593,482.0,1192.0
C0004153,atherosclerosis,177,482.0,128.0
C0004153,atherosclerosis,183,482.0,132.0
C0004153,atherosclerosis,19,482.0,11.0
C0004153,atherosclerosis,196,482.0,139.0
C0004153,atherosclerosis,2099,482.0,1550.0
C0004153,atherosclerosis,23411,482.0,11469.0
C0004153,atherosclerosis,240,482.0,170.0
C0004153,atherosclerosis,241,482.0,171.0
C0004153,atherosclerosis,246,482.0,175.0
C0004153,atherosclerosis,2944,482.0,2095.0
C0004153,atherosclerosis,3240,482.0,2344.0
C0004153,atherosclerosis,3269,482.0,2361.0
C0004153,atherosclerosis,3304,482.0,2387.0
C0004153,atherosclerosis,337,482.0,247.0
C0004153,atherosclerosis,3383,482.0,2440.0
C0004153,atherosclerosis,3458,482.0,2490.0
C0004153,atherosclerosis,348,482.0,258.0
C0004153,atherosclerosis,3481,482.0,2502.0
C0004153,atherosclerosis,356,482.0,264.0
C0004153,atherosclerosis,3569,482.0,2550.0
C0004153,atherosclerosis,3949,482.0,2851.0
C0004153,atherosclerosis,4018,482.0,2901.0
C0004153,atherosclerosis,4048,482.0,2919.0
C0004153,atherosclerosis,4312,482.0,3127.0
C0004153,atherosclerosis,470,482.0,1748.0
C0004153,atherosclerosis,4843,482.0,3463.0
C0004153,atherosclerosis,4846,482.0,3464.0
C0004153,atherosclerosis,4864,482.0,3481.0
C0004153,atherosclerosis,5054,482.0,3625.0
C0004153,atherosclerosis,5320,482.0,3840.0
C0004153,atherosclerosis,5327,482.0,3847.0
C0004153,atherosclerosis,5444,482.0,3929.0
C0004153,atherosclerosis,5468,482.0,3950.0
C0004153,atherosclerosis,5743,482.0,4173.0
C0004153,atherosclerosis,6347,482.0,4602.0
C0004153,atherosclerosis,6348,482.0,4603.0
C0004153,atherosclerosis,6351,482.0,4605.0
C0004153,atherosclerosis,64240,482.0,17789.0
C0004153,atherosclerosis,6647,482.0,4868.0
C0004153,atherosclerosis,6648,482.0,4869.0
C0004153,atherosclerosis,6774,482.0,4980.0
C0004153,atherosclerosis,7099,482.0,5244.0
C0004153,atherosclerosis,7124,482.0,5263.0
C0004153,atherosclerosis,7274,482.0,5360.0
C0004153,atherosclerosis,7412,482.0,5471.0
C0004153,atherosclerosis,7422,482.0,5478.0
C0004153,atherosclerosis,7442,482.0,5492.0
C0004153,atherosclerosis,9021,482.0,6493.0
C0004153,atherosclerosis,9370,482.0,6772.0
C0004096,asthma,100130503,1623.0,16312.0
C0004096,asthma,10111,1623.0,7426.0
C0004096,asthma,1017,1623.0,790.0
C0004096,asthma,101928940,1623.0,10597.0
C0004096,asthma,101928947,1623.0,10598.0
C0004096,asthma,101929231,1623.0,10622.0
C0004096,asthma,10451,1623.0,7708.0
C0004096,asthma,10665,1623.0,7899.0
C0004096,asthma,108,1623.0,73.0
C0004096,asthma,11127,1623.0,8257.0
C0004096,asthma,117,1623.0,81.0
C0004096,asthma,117156,1623.0,14676.0
C0004096,asthma,134430,1623.0,2425.0
C0004096,asthma,142,1623.0,101.0
C0004096,asthma,149628,1623.0,9951.0
C0004096,asthma,154,1623.0,110.0
C0004096,asthma,169026,1623.0,13551.0
C0004096,asthma,1728,1623.0,1279.0
C0004096,asthma,1767,1623.0,1310.0
C0004096,asthma,1786,1623.0,1326.0
C0004096,asthma,1906,1623.0,1417.0
C0004096,asthma,2066,1623.0,1534.0
C0004096,asthma,217,1623.0,155.0
C0004096,asthma,222256,1623.0,12081.0
C0004096,asthma,22806,1623.0,10930.0
C0004096,asthma,23108,1623.0,11186.0
C0004096,asthma,23194,1623.0,11266.0
C0004096,asthma,23274,1623.0,11346.0
C0004096,asthma,23418,1623.0,11476.0
C0004096,asthma,240,1623.0,170.0
C0004096,asthma,2549,1623.0,1793.0
C0004096,asthma,25890,1623.0,12186.0
C0004096,asthma,282617,1623.0,10600.0
C0004096,asthma,284110,1623.0,10799.0
C0004096,asthma,286046,1623.0,11743.0
C0004096,asthma,29119,1623.0,13140.0
C0004096,asthma,2944,1623.0,2095.0
C0004096,asthma,2950,1623.0,2100.0
C0004096,asthma,30009,1623.0,13293.0
C0004096,asthma,3113,1623.0,2237.0
C0004096,asthma,3115,1623.0,2239.0
C0004096,asthma,3117,1623.0,2240.0
C0004096,asthma,3119,1623.0,2242.0
C0004096,asthma,3123,1623.0,2245.0
C0004096,asthma,3135,1623.0,2254.0
C0004096,asthma,3162,1623.0,2274.0
C0004096,asthma,3176,1623.0,2286.0
C0004096,asthma,3291,1623.0,2375.0
C0004096,asthma,3371,1623.0,2434.0
C0004096,asthma,3383,1623.0,2440.0
C0004096,asthma,3553,1623.0,2534.0
C0004096,asthma,3557,1623.0,2538.0
C0004096,asthma,3560,1623.0,2541.0
C0004096,asthma,3565,1623.0,2546.0
C0004096,asthma,3567,1623.0,2548.0
C0004096,asthma,3570,1623.0,2551.0
C0004096,asthma,3593,1623.0,2569.0
C0004096,asthma,3596,1623.0,2572.0
C0004096,asthma,374,1623.0,279.0
C0004096,asthma,383,1623.0,287.0
C0004096,asthma,384,1623.0,288.0
C0004096,asthma,387129,1623.0,17017.0
C0004096,asthma,3880,1623.0,2802.0
C0004096,asthma,4088,1623.0,2955.0
C0004096,asthma,414764,1623.0,10744.0
C0004096,asthma,4318,1623.0,3132.0
C0004096,asthma,4319,1623.0,3133.0
C0004096,asthma,4589,1623.0,3255.0
C0004096,asthma,4602,1623.0,3267.0
C0004096,asthma,4843,1623.0,3463.0
C0004096,asthma,4852,1623.0,3469.0
C0004096,asthma,4855,1623.0,3472.0
C0004096,asthma,5089,1623.0,3648.0
C0004096,asthma,51088,1623.0,14301.0
C0004096,asthma,51131,1623.0,14340.0
C0004096,asthma,5142,1623.0,3689.0
C0004096,asthma,5144,1623.0,3691.0
C0004096,asthma,5328,1623.0,3848.0
C0004096,asthma,5515,1623.0,3981.0
C0004096,asthma,55876,1623.0,15967.0
C0004096,asthma,5592,1623.0,4049.0
C0004096,asthma,5660,1623.0,4104.0
C0004096,asthma,5728,1623.0,4160.0
C0004096,asthma,596,1623.0,454.0
C0004096,asthma,6037,1623.0,4387.0
C0004096,asthma,60495,1623.0,17167.0
C0004096,asthma,6095,1623.0,4411.0
C0004096,asthma,632,1623.0,474.0
C0004096,asthma,6347,1623.0,4602.0
C0004096,asthma,6352,1623.0,4606.0
C0004096,asthma,6356,1623.0,4609.0
C0004096,asthma,64375,1623.0,17819.0
C0004096,asthma,6490,1623.0,4720.0
C0004096,asthma,6584,1623.0,4809.0
C0004096,asthma,6647,1623.0,4868.0
C0004096,asthma,6701,1623.0,4915.0
C0004096,asthma,7040,1623.0,5189.0
C0004096,asthma,7078,1623.0,5224.0
C0004096,asthma,7096,1623.0,5241.0
C0004096,asthma,7124,1623.0,5263.0
C0004096,asthma,7145,1623.0,5282.0
C0004096,asthma,7356,1623.0,5424.0
C0004096,asthma,7422,1623.0,5478.0
C0004096,asthma,7941,1623.0,5782.0
C0004096,asthma,847,1623.0,654.0
C0004096,asthma,85480,1623.0,10545.0
C0004096,asthma,8809,1623.0,6342.0
C0004096,asthma,8989,1623.0,6476.0
C0004096,asthma,90865,1623.0,12021.0
C0004096,asthma,9173,1623.0,6624.0
C0004096,asthma,929,1623.0,712.0
C0004096,asthma,94103,1623.0,13022.0
C0004096,asthma,9547,1623.0,6928.0
C0011616,contact dermatitis,10850,5092.0,8020.0
C0011616,contact dermatitis,11004,5092.0,8155.0
C0011616,contact dermatitis,1230,5092.0,933.0
C0011616,contact dermatitis,1394,5092.0,1048.0
C0011616,contact dermatitis,1490,5092.0,1123.0
C0011616,contact dermatitis,1520,5092.0,1145.0
C0011616,contact dermatitis,1543,5092.0,1160.0
C0011616,contact dermatitis,1545,5092.0,1162.0
C0011616,contact dermatitis,1646,5092.0,1239.0
C0011616,contact dermatitis,1649,5092.0,1242.0
C0011616,contact dermatitis,1672,5092.0,1262.0
C0011616,contact dermatitis,1728,5092.0,1279.0
C0011616,contact dermatitis,1843,5092.0,1379.0
C0011616,contact dermatitis,196,5092.0,139.0
C0011616,contact dermatitis,2167,5092.0,1599.0
C0011616,contact dermatitis,2312,5092.0,1712.0
C0011616,contact dermatitis,2315,5092.0,1715.0
C0011616,contact dermatitis,23657,5092.0,11680.0
C0011616,contact dermatitis,2495,5092.0,1764.0
C0011616,contact dermatitis,2539,5092.0,1788.0
C0011616,contact dermatitis,2720,5092.0,1921.0
C0011616,contact dermatitis,2729,5092.0,1922.0
C0011616,contact dermatitis,2833,5092.0,2003.0
C0011616,contact dermatitis,2936,5092.0,2089.0
C0011616,contact dermatitis,2937,5092.0,2090.0
C0011616,contact dermatitis,2950,5092.0,2100.0
C0011616,contact dermatitis,3084,5092.0,2214.0
C0011616,contact dermatitis,30968,5092.0,13352.0
C0011616,contact dermatitis,3108,5092.0,2232.0
C0011616,contact dermatitis,3162,5092.0,2274.0
C0011616,contact dermatitis,3315,5092.0,2398.0
C0011616,contact dermatitis,3320,5092.0,2401.0
C0011616,contact dermatitis,3485,5092.0,2506.0
C0011616,contact dermatitis,3489,5092.0,2510.0
C0011616,contact dermatitis,3606,5092.0,2581.0
C0011616,contact dermatitis,3621,5092.0,2592.0
C0011616,contact dermatitis,3849,5092.0,2785.0
C0011616,contact dermatitis,3851,5092.0,2787.0
C0011616,contact dermatitis,3858,5092.0,2794.0
C0011616,contact dermatitis,3934,5092.0,2844.0
C0011616,contact dermatitis,4317,5092.0,3131.0
C0011616,contact dermatitis,4319,5092.0,3133.0
C0011616,contact dermatitis,4835,5092.0,3456.0
